rating,reviews,installs
4.0,35931,"1,000,000+"
3.9,22378,"1,000,000+"
4.2,14807,"1,000,000+"
3.7,197774,"10,000,000+"
3.9,8674,"1,000,000+"
4.2,8968,"1,000,000+"
4.3,303,"10,000+"
4.3,407719,"10,000,000+"
4.6,732,"100,000+"
4.3,1856,"100,000+"
4.6,50725,"5,000,000+"
4.2,123279,"10,000,000+"
4.6,243747,"10,000,000+"
4.5,1575,"100,000+"
4.6,6238,"100,000+"
3.9,9941,"1,000,000+"
4.2,23666,"1,000,000+"
4.4,67554,"1,000,000+"
4.2,38769,"1,000,000+"
4.3,160164,"10,000,000+"
4.6,3771,"100,000+"
4.3,256664,"10,000,000+"
4.5,787177,"10,000,000+"
4.0,3782,"100,000+"
4.0,40113,"5,000,000+"
4.5,7074,"500,000+"
4.5,2153,"50,000+"
4.0,26089,"5,000,000+"
4.0,20611,"1,000,000+"
4.2,811,"10,000+"
4.4,15558,"1,000,000+"
4.6,573,"100,000+"
4.6,8232,"1,000,000+"
4.1,3089,"100,000+"
4.6,3874,"100,000+"
4.4,464,"100,000+"
4.6,731,"50,000+"
4.9,69,"1,000+"
4.5,8800,"1,000,000+"
4.6,99,"10,000+"
4.7,30,500+
4.3,456,"50,000+"
4.2,3200,"100,000+"
4.3,5839,"100,000+"
5.0,4,500+
4.4,663,"100,000+"
5.0,16,100+
4.5,1065,"100,000+"
4.5,1953,"100,000+"
4.8,12,"1,000+"
4.4,4298,"100,000+"
5.0,1,100+
3.7,100,"50,000+"
4.1,399,"100,000+"
4.8,28,"1,000+"
4.6,7,500+
4.4,124424,"10,000,000+"
4.4,39041,"1,000,000+"
3.6,52306,"5,000,000+"
3.7,36718,"5,000,000+"
3.8,42644,"5,000,000+"
4.2,278082,"10,000,000+"
4.2,6076,"500,000+"
4.2,112656,"5,000,000+"
3.3,335738,"10,000,000+"
3.4,31906,"1,000,000+"
4.3,20672,"1,000,000+"
4.2,957973,"10,000,000+"
4.7,130582,"5,000,000+"
4.1,31218,"1,000,000+"
4.7,167168,"1,000,000+"
4.0,34428,"10,000,000+"
3.6,15247,"1,000,000+"
4.0,48445,"5,000,000+"
3.6,35518,"1,000,000+"
4.3,12185,"1,000,000+"
4.2,36746,"5,000,000+"
4.2,21996,"1,000,000+"
4.1,138371,"5,000,000+"
4.0,12073,"1,000,000+"
4.1,111632,"1,000,000+"
4.4,250706,"10,000,000+"
4.7,706301,"10,000,000+"
4.5,64959,"1,000,000+"
4.3,659741,"50,000,000+"
4.6,510392,"10,000,000+"
4.3,7215,"1,000,000+"
4.0,25508,"1,000,000+"
4.5,60449,"1,000,000+"
4.5,381788,"10,000,000+"
3.6,10697,"1,000,000+"
4.2,347838,"100,000,000+"
4.1,31804,"5,000,000+"
3.5,3856,"1,000,000+"
4.4,199684,"5,000,000+"
4.0,44545,"1,000,000+"
4.5,1336246,"10,000,000+"
4.2,257,"10,000+"
4.6,57493,"1,000,000+"
4.2,283,"100,000+"
4.8,12304,"100,000+"
4.5,8188,"100,000+"
4.2,11919,"1,000,000+"
4.3,45957,"1,000,000+"
4.2,347838,"100,000,000+"
4.4,126431,"1,000,000+"
4.4,21570,"1,000,000+"
4.6,134564,"5,000,000+"
4.2,283,"100,000+"
4.6,16961,"500,000+"
4.6,111254,"1,000,000+"
4.4,7731,"100,000+"
4.3,5928,"500,000+"
4.2,15703,"1,000,000+"
4.2,6148,"1,000,000+"
3.8,861,"100,000+"
4.5,8662,"100,000+"
4.6,23130,"1,000,000+"
4.6,69973,"1,000,000+"
4.7,1311,"50,000+"
4.6,26587,"1,000,000+"
4.6,2417,"100,000+"
4.7,706302,"10,000,000+"
3.8,1054,"100,000+"
4.3,25166,"1,000,000+"
4.3,129304,"5,000,000+"
4.5,19870,"1,000,000+"
4.6,3596,"100,000+"
4.6,161440,"1,000,000+"
4.7,7514,"100,000+"
4.5,46106,"1,000,000+"
4.4,15141,"1,000,000+"
3.9,714,"50,000+"
4.5,42410,"1,000,000+"
4.6,260547,"5,000,000+"
4.1,4344,"500,000+"
4.5,22808,"1,000,000+"
4.4,42809,"1,000,000+"
4.5,16808,"1,000,000+"
4.6,157505,"5,000,000+"
4.2,24647,"1,000,000+"
4.4,1922,"100,000+"
4.1,3334,"500,000+"
3.9,10658,"1,000,000+"
4.6,57493,"1,000,000+"
4.5,78361,"1,000,000+"
3.7,2594,"500,000+"
4.1,13868,"1,000,000+"
4.4,135952,"5,000,000+"
4.6,11066,"500,000+"
4.5,8188,"100,000+"
4.3,45962,"1,000,000+"
4.3,34861,"1,000,000+"
4.3,37580,"5,000,000+"
4.4,281485,"5,000,000+"
4.3,685,"50,000+"
4.4,126447,"1,000,000+"
4.3,129304,"5,000,000+"
4.4,3780,"100,000+"
4.1,15192,"1,000,000+"
4.4,5950,"500,000+"
4.2,15993,"1,000,000+"
4.3,5905,"500,000+"
4.4,7731,"100,000+"
4.3,659760,"50,000,000+"
4.3,14627,"1,000,000+"
3.9,1098,"100,000+"
4.1,2898,"100,000+"
4.1,70782,"1,000,000+"
4.2,11264,"1,000,000+"
4.5,100997,"5,000,000+"
4.2,347874,"100,000,000+"
4.7,3290,"50,000+"
4.4,341090,"10,000,000+"
4.6,964,"10,000+"
4.6,87951,"5,000,000+"
4.4,250719,"10,000,000+"
4.6,510401,"10,000,000+"
4.3,24729,"1,000,000+"
4.0,78306,"5,000,000+"
4.4,43313,"1,000,000+"
4.6,1374549,"10,000,000+"
4.2,208463,"10,000,000+"
4.1,6998,"1,000,000+"
3.6,145323,"10,000,000+"
4.1,64784,"10,000,000+"
4.6,32997,"1,000,000+"
4.7,2707,"100,000+"
4.7,129737,"1,000,000+"
4.7,611136,"10,000,000+"
4.7,6118,"1,000,000+"
4.1,2473,"500,000+"
3.4,109784,"10,000,000+"
3.8,3320,"500,000+"
3.7,61,"50,000+"
4.2,68103,"1,000,000+"
3.1,8412,"1,000,000+"
3.5,10741,"1,000,000+"
4.7,3803,"500,000+"
4.5,155944,"5,000,000+"
4.2,10159,"1,000,000+"
4.3,28008,"5,000,000+"
4.0,43614,"1,000,000+"
4.5,455377,"10,000,000+"
4.6,1398,"100,000+"
4.7,1032935,"10,000,000+"
4.1,32405,"5,000,000+"
4.3,151080,"5,000,000+"
3.8,22513,"1,000,000+"
4.4,90042,"10,000,000+"
4.3,58316,"5,000,000+"
4.2,8509,"1,000,000+"
4.3,19314,"1,000,000+"
3.8,21314,"1,000,000+"
4.3,30224,"1,000,000+"
3.7,731,"100,000+"
4.5,454,"100,000+"
3.6,14952,"1,000,000+"
4.8,1250,"50,000+"
3.3,1726,"500,000+"
4.7,14065,"500,000+"
4.6,556,"100,000+"
4.6,4925,"1,000,000+"
3.4,6507,"1,000,000+"
4.6,11707,"100,000+"
4.0,1077,"100,000+"
4.1,46539,"5,000,000+"
4.5,9066,"500,000+"
4.4,1962,"100,000+"
4.5,22071,"1,000,000+"
4.0,196,"10,000+"
4.1,278,"50,000+"
4.5,61881,"5,000,000+"
4.6,2129,"10,000+"
4.1,1268,"50,000+"
4.5,91359,"1,000,000+"
4.6,22015,"1,000,000+"
4.5,131569,"10,000,000+"
4.3,31986,"1,000,000+"
3.6,22875,"1,000,000+"
4.4,17071,"1,000,000+"
4.6,90242,"5,000,000+"
4.1,483960,"10,000,000+"
4.3,511228,"10,000,000+"
3.9,464,"50,000+"
4.5,155944,"5,000,000+"
4.1,1920,"100,000+"
3.6,22875,"1,000,000+"
4.7,1032935,"10,000,000+"
4.3,40116,"1,000,000+"
4.7,51517,"1,000,000+"
4.6,7690,"100,000+"
4.4,321134,"10,000,000+"
4.2,3755,"100,000+"
4.5,104504,"1,000,000+"
4.3,28009,"5,000,000+"
4.2,333208,"10,000,000+"
4.5,35218,"1,000,000+"
4.5,116403,"5,000,000+"
4.3,37517,"5,000,000+"
4.0,292969,"10,000,000+"
4.3,511420,"10,000,000+"
4.8,428156,"10,000,000+"
4.0,1577,"500,000+"
4.9,38098,"5,000,000+"
4.8,31139,"1,000,000+"
4.9,272337,"10,000,000+"
4.8,220125,"10,000,000+"
4.4,400592,"10,000,000+"
3.3,20098,"10,000,000+"
4.7,117925,"10,000,000+"
4.6,548021,"10,000,000+"
4.8,48276,"1,000,000+"
4.8,471036,"10,000,000+"
4.8,12705,"1,000,000+"
4.5,706,"100,000+"
4.4,465,"500,000+"
4.5,644,"100,000+"
4.5,6238,"500,000+"
4.5,144040,"5,000,000+"
4.8,51227,"1,000,000+"
3.9,357417,"10,000,000+"
4.6,199,"50,000+"
4.5,827597,"10,000,000+"
4.5,9116,"500,000+"
4.7,2071,"100,000+"
4.7,50294,"1,000,000+"
4.4,708674,"10,000,000+"
4.2,1140,"500,000+"
3.9,232153,"10,000,000+"
4.2,14709,"5,000,000+"
4.4,12029,"1,000,000+"
4.6,1873516,"50,000,000+"
4.6,2880,"100,000+"
4.2,270267,"5,000,000+"
4.5,559186,"10,000,000+"
4.7,77777,"1,000,000+"
4.5,8642,"100,000+"
4.5,501144,"10,000,000+"
3.7,1861,"1,000,000+"
4.5,1203,"500,000+"
4.6,299,"100,000+"
4.6,115721,"10,000,000+"
4.7,14810,"1,000,000+"
4.5,183662,"5,000,000+"
4.5,27393,"1,000,000+"
4.6,10445,"500,000+"
4.0,49479,"1,000,000+"
4.3,4848,"1,000,000+"
4.4,20812,"1,000,000+"
4.5,328469,"10,000,000+"
4.2,100406,"10,000,000+"
4.6,205299,"5,000,000+"
4.9,66791,"1,000,000+"
4.5,183669,"5,000,000+"
4.5,399009,"10,000,000+"
4.6,5420,"500,000+"
4.5,130104,"10,000,000+"
4.6,251534,"10,000,000+"
4.6,28951,"1,000,000+"
4.5,60096,"5,000,000+"
4.5,106547,"1,000,000+"
4.4,134195,"10,000,000+"
3.9,249855,"10,000,000+"
4.5,27396,"1,000,000+"
4.4,708710,"10,000,000+"
4.6,109756,"5,000,000+"
4.4,38343,"1,000,000+"
4.5,190247,"5,000,000+"
4.5,827651,"10,000,000+"
4.6,115721,"10,000,000+"
4.5,75571,"1,000,000+"
4.4,70769,"5,000,000+"
4.4,2107,"100,000+"
4.4,26540,"1,000,000+"
4.2,1608,"100,000+"
4.5,19074,"1,000,000+"
4.5,7976,"500,000+"
4.4,7586,"500,000+"
4.3,2885,"100,000+"
4.6,48226,"1,000,000+"
4.6,1026,"10,000+"
4.9,28945,"500,000+"
4.4,11506,"100,000+"
4.3,1288,"100,000+"
4.1,6826,"1,000,000+"
4.6,111450,"5,000,000+"
4.8,19543,"100,000+"
4.5,233243,"5,000,000+"
4.7,11689,"500,000+"
4.6,77563,"10,000,000+"
4.3,5499,"100,000+"
4.4,70769,"5,000,000+"
4.4,2107,"100,000+"
4.6,48286,"1,000,000+"
4.3,26652,"1,000,000+"
4.6,71269,"1,000,000+"
4.6,20301,"1,000,000+"
4.5,93691,"5,000,000+"
4.6,56145,"1,000,000+"
4.6,20326,"1,000,000+"
4.5,12955,"1,000,000+"
4.1,2681,"500,000+"
4.5,325738,"10,000,000+"
4.6,4102,"500,000+"
4.5,40296,"1,000,000+"
4.8,4559407,"100,000,000+"
4.8,570242,"10,000,000+"
4.6,1873523,"50,000,000+"
4.5,121838,"5,000,000+"
4.1,62616,"5,000,000+"
4.4,12858,"500,000+"
4.2,34356,"1,000,000+"
4.5,50679,"1,000,000+"
4.3,16943,"1,000,000+"
4.6,524299,"10,000,000+"
4.0,267,"50,000+"
4.6,623,"50,000+"
4.5,27396,"1,000,000+"
4.4,708710,"10,000,000+"
4.5,75571,"1,000,000+"
4.6,117176,"5,000,000+"
4.4,70416,"5,000,000+"
4.7,15674,"1,000,000+"
4.4,14402,"1,000,000+"
4.2,270294,"5,000,000+"
4.5,144050,"5,000,000+"
4.2,100406,"10,000,000+"
4.4,141163,"10,000,000+"
4.5,183669,"5,000,000+"
4.6,251534,"10,000,000+"
4.6,28951,"1,000,000+"
4.6,1873520,"50,000,000+"
4.5,559262,"10,000,000+"
4.5,501144,"10,000,000+"
4.4,708753,"10,000,000+"
4.4,69395,"10,000,000+"
4.5,827653,"10,000,000+"
4.5,27439,"1,000,000+"
4.0,2490,"500,000+"
4.6,24094,"1,000,000+"
4.1,18539,"1,000,000+"
4.0,3061,"100,000+"
4.4,229210,"10,000,000+"
4.4,20547,"1,000,000+"
4.1,3405,"100,000+"
3.5,217,"50,000+"
4.3,7895,"500,000+"
4.5,32606,"1,000,000+"
4.2,1324,"100,000+"
4.6,1873520,"50,000,000+"
4.4,69395,"10,000,000+"
4.5,27439,"1,000,000+"
4.0,2490,"500,000+"
4.5,126017,"5,000,000+"
4.6,24094,"1,000,000+"
4.4,20547,"1,000,000+"
4.4,229214,"10,000,000+"
4.1,2469,"100,000+"
4.0,3061,"100,000+"
4.1,18539,"1,000,000+"
4.1,3405,"100,000+"
4.2,270294,"5,000,000+"
4.5,32606,"1,000,000+"
3.5,217,"50,000+"
4.3,7895,"500,000+"
4.2,1324,"100,000+"
4.6,1873523,"50,000,000+"
4.4,69395,"10,000,000+"
4.5,14394,"500,000+"
4.4,26540,"1,000,000+"
3.7,1812,"100,000+"
4.3,13724,"1,000,000+"
4.5,10253,"500,000+"
4.6,4642,"100,000+"
4.7,16570,"500,000+"
4.6,48226,"1,000,000+"
4.6,20161,"1,000,000+"
4.0,2894,"500,000+"
4.4,5038,"500,000+"
4.4,11506,"100,000+"
4.8,31665,"1,000,000+"
4.6,205299,"5,000,000+"
4.2,13799,"500,000+"
4.6,111455,"5,000,000+"
4.1,111462,"5,000,000+"
4.4,57634,"1,000,000+"
4.5,233243,"5,000,000+"
4.3,8576,"1,000,000+"
4.7,11689,"500,000+"
4.6,77563,"10,000,000+"
4.4,70769,"5,000,000+"
4.5,417907,"10,000,000+"
4.8,3167,"100,000+"
4.2,27386,"1,000,000+"
4.5,162243,"10,000,000+"
4.1,65913,"5,000,000+"
4.1,24977,"1,000,000+"
4.0,6000,"1,000,000+"
4.3,37711,"1,000,000+"
4.5,175293,"10,000,000+"
4.6,353799,"10,000,000+"
3.7,2758,"500,000+"
3.7,1437,"100,000+"
4.2,7573,"1,000,000+"
4.5,8481,"1,000,000+"
4.3,10054,"1,000,000+"
3.9,10117,"1,000,000+"
4.6,39189,"1,000,000+"
4.3,3522,"100,000+"
4.4,71419,"5,000,000+"
4.6,36857,"1,000,000+"
4.5,39123,"1,000,000+"
3.8,14653,"1,000,000+"
4.4,23013,"5,000,000+"
4.7,114,"10,000+"
3.4,287,"100,000+"
4.3,4435,"500,000+"
4.3,43800,"1,000,000+"
4.0,4281,"100,000+"
4.0,7508,"1,000,000+"
3.8,491,"100,000+"
4.3,22584,"1,000,000+"
3.6,4087,"500,000+"
3.8,2496,"500,000+"
4.5,103305,"5,000,000+"
4.6,2669,"500,000+"
4.5,7619,"100,000+"
4.7,126,"10,000+"
4.3,273,"50,000+"
3.7,2248,"100,000+"
4.2,809,"100,000+"
3.4,3280,"1,000,000+"
3.9,1478,"100,000+"
4.0,2382,"500,000+"
4.0,4450,"1,000,000+"
4.0,515,"50,000+"
4.6,353800,"10,000,000+"
4.0,4465,"1,000,000+"
4.1,2427,"500,000+"
3.9,6631,"1,000,000+"
4.4,11200,"1,000,000+"
4.4,6896,"500,000+"
4.3,4435,"500,000+"
4.6,36857,"1,000,000+"
4.5,8481,"1,000,000+"
4.5,162243,"10,000,000+"
4.5,175293,"10,000,000+"
4.5,417907,"10,000,000+"
4.3,3834,"500,000+"
4.2,27387,"1,000,000+"
4.4,71421,"5,000,000+"
4.3,22584,"1,000,000+"
4.6,353813,"10,000,000+"
4.1,81,"50,000+"
3.9,2087,"50,000+"
4.4,58,"10,000+"
4.6,3014,"100,000+"
4.1,923,"100,000+"
3.8,67007,"5,000,000+"
4.6,539,"50,000+"
3.5,126862,"10,000,000+"
4.7,48,"1,000+"
4.3,1465,"100,000+"
4.5,929,"50,000+"
4.4,783,"100,000+"
3.4,2907,"50,000+"
4.3,434,"100,000+"
4.3,411,"50,000+"
4.6,237,"50,000+"
4.6,2580,"100,000+"
4.2,130272,"10,000,000+"
4.6,130,"10,000+"
4.4,7396,"500,000+"
3.9,58055,"5,000,000+"
4.5,1703,"100,000+"
3.8,7750,"1,000,000+"
4.3,6,"10,000+"
3.7,12657,"1,000,000+"
5.0,26,"1,000+"
3.2,1919,"500,000+"
4.5,60170,"1,000,000+"
4.7,831,"100,000+"
4.0,8671,"1,000,000+"
3.8,912,"500,000+"
4.7,2639,"500,000+"
4.5,399,"100,000+"
4.2,3945,"500,000+"
4.1,3781,"1,000,000+"
3.1,1267,"100,000+"
4.1,18968,"5,000,000+"
4.1,47497,"10,000,000+"
4.3,601,"100,000+"
4.0,140995,"10,000,000+"
4.6,51357,"5,000,000+"
4.4,13565,"1,000,000+"
4.4,39364,"5,000,000+"
4.3,7287,"1,000,000+"
4.6,161143,"10,000,000+"
3.2,16168,"1,000,000+"
4.5,100,"1,000,000+"
4.6,116079,"5,000,000+"
4.6,815893,"10,000,000+"
4.3,985,"500,000+"
3.0,4260,"5,000,000+"
4.4,726074,"10,000,000+"
4.4,3829,"1,000,000+"
4.3,33572,"1,000,000+"
3.5,6145,"10,000,000+"
4.3,34327,"5,000,000+"
4.5,7457,"1,000,000+"
3.7,41941,"10,000,000+"
4.5,82145,"50,000,000+"
4.2,10944,"1,000,000+"
4.3,665,"500,000+"
4.6,2167,"500,000+"
4.5,53652,"1,000,000+"
3.9,18961,"5,000,000+"
4.3,9412,"1,000,000+"
3.3,9663,"1,000,000+"
4.7,2225,"100,000+"
4.2,23164,"1,000,000+"
3.2,3031,"1,000,000+"
4.4,95557,"10,000,000+"
3.5,7869,"1,000,000+"
3.7,4212,"1,000,000+"
3.8,17368,"10,000,000+"
3.8,6554,"500,000+"
3.7,33264,"10,000,000+"
4.6,34782,"1,000,000+"
4.0,6676,"1,000,000+"
3.6,1067,"100,000+"
3.8,1797,"100,000+"
4.1,367505,"10,000,000+"
4.7,20304,"500,000+"
3.9,7376,"1,000,000+"
4.1,49147,"1,000,000+"
4.6,69177,"1,000,000+"
4.2,3448,"100,000+"
3.6,1067,"100,000+"
4.6,39724,"1,000,000+"
4.2,3788,"1,000,000+"
4.4,95736,"10,000,000+"
4.6,1658,"100,000+"
4.7,20304,"500,000+"
4.1,3309,"500,000+"
3.9,987,"10,000+"
4.0,5208,"100,000+"
4.1,78298,"5,000,000+"
4.6,34802,"1,000,000+"
4.1,6808,"500,000+"
4.1,12452,"500,000+"
4.1,360,"10,000+"
4.4,16637,"1,000,000+"
3.8,1797,"100,000+"
4.3,95904,"10,000,000+"
4.1,6808,"500,000+"
4.1,12452,"500,000+"
4.1,360,"10,000+"
4.4,16637,"1,000,000+"
3.8,1797,"100,000+"
4.3,95905,"10,000,000+"
4.4,3114,"100,000+"
4.2,220,"50,000+"
4.4,33,"5,000+"
4.3,1533,"100,000+"
4.1,28301,"1,000,000+"
4.0,3937,"100,000+"
4.2,894,"50,000+"
4.1,21195,"1,000,000+"
3.9,2042,"100,000+"
4.4,13213,"1,000,000+"
4.6,118034,"5,000,000+"
4.5,9464,"500,000+"
4.5,10097,"500,000+"
4.8,28588,"1,000,000+"
4.4,19621,"500,000+"
4.5,10544,"1,000,000+"
4.5,4427,"100,000+"
4.6,50338,"1,000,000+"
4.5,3346,"100,000+"
4.5,4447388,"100,000,000+"
4.5,27722264,"1,000,000,000+"
4.4,22426677,"500,000,000+"
4.7,254258,"10,000,000+"
4.5,148897,"10,000,000+"
4.2,369203,"50,000,000+"
4.4,5234162,"100,000,000+"
4.6,23133508,"100,000,000+"
4.3,8118609,"500,000,000+"
4.3,10485308,"500,000,000+"
4.2,1497361,"100,000,000+"
4.6,59800,"5,000,000+"
4.4,2610526,"100,000,000+"
4.4,4066989,"100,000,000+"
4.5,3778921,"100,000,000+"
4.4,6198563,"100,000,000+"
4.3,10306,"1,000,000+"
4.6,44891723,"100,000,000+"
4.3,1000417,"50,000,000+"
4.2,17039,"5,000,000+"
4.2,685981,"100,000,000+"
4.5,10393,"1,000,000+"
4.5,14198297,"100,000,000+"
4.5,592068,"50,000,000+"
4.7,1732263,"50,000,000+"
4.7,295241,"10,000,000+"
4.5,1135631,"50,000,000+"
4.4,5566669,"100,000,000+"
4.3,1295557,"100,000,000+"
3.8,270687,"10,000,000+"
4.6,2157930,"10,000,000+"
4.6,506275,"10,000,000+"
4.4,4920817,"100,000,000+"
4.3,23005,"5,000,000+"
4.1,68057,"10,000,000+"
4.3,1300490,"50,000,000+"
4.4,8923587,"100,000,000+"
4.6,4128732,"50,000,000+"
4.3,42053,"10,000,000+"
4.4,257724,"10,000,000+"
4.7,990491,"10,000,000+"
4.5,10216538,"100,000,000+"
4.4,7614130,"100,000,000+"
4.6,760628,"10,000,000+"
4.5,9881829,"100,000,000+"
4.4,2123381,"100,000,000+"
4.6,7671249,"100,000,000+"
4.5,27723193,"1,000,000,000+"
4.5,4447346,"100,000,000+"
4.3,10485334,"500,000,000+"
4.5,14198602,"100,000,000+"
4.6,44891723,"100,000,000+"
4.4,22428456,"500,000,000+"
4.4,4066980,"100,000,000+"
4.5,3197865,"100,000,000+"
4.7,1351068,"10,000,000+"
4.6,5418675,"100,000,000+"
4.5,9881908,"100,000,000+"
4.5,148895,"10,000,000+"
4.7,1889250,"50,000,000+"
4.5,183846,"10,000,000+"
4.8,230710,"10,000,000+"
4.7,295305,"10,000,000+"
4.4,6198880,"100,000,000+"
4.6,2157930,"10,000,000+"
4.5,5465624,"100,000,000+"
4.6,59854,"5,000,000+"
4.7,1534466,"50,000,000+"
4.6,23134775,"100,000,000+"
4.5,14891223,"500,000,000+"
4.6,7672495,"100,000,000+"
4.5,1137271,"50,000,000+"
4.6,506275,"10,000,000+"
4.4,2610622,"100,000,000+"
4.7,990586,"10,000,000+"
4.3,10354,"1,000,000+"
4.3,8118937,"500,000,000+"
4.4,4921122,"100,000,000+"
4.3,18985,"5,000,000+"
4.5,655067,"10,000,000+"
4.4,7614271,"100,000,000+"
4.5,10434,"1,000,000+"
4.4,5234825,"100,000,000+"
4.5,1385093,"100,000,000+"
4.6,2698348,"100,000,000+"
4.7,1125017,"10,000,000+"
4.6,9882639,"100,000,000+"
4.4,5566805,"100,000,000+"
4.4,74673,"10,000,000+"
4.5,5387639,"100,000,000+"
4.6,2750410,"100,000,000+"
4.3,1295606,"100,000,000+"
4.5,461137,"10,000,000+"
4.5,946926,"50,000,000+"
4.4,9305,"1,000,000+"
4.5,4448791,"100,000,000+"
4.2,1498648,"100,000,000+"
4.5,27724094,"1,000,000,000+"
4.4,22428456,"500,000,000+"
4.7,1351089,"10,000,000+"
4.2,360630,"50,000,000+"
4.5,1137267,"50,000,000+"
4.5,14200344,"100,000,000+"
4.6,7672495,"100,000,000+"
4.4,5234810,"100,000,000+"
4.5,6074334,"100,000,000+"
4.3,8118937,"500,000,000+"
4.3,1000417,"50,000,000+"
4.5,592282,"50,000,000+"
4.7,1535084,"50,000,000+"
4.7,8118880,"100,000,000+"
4.1,10424925,"100,000,000+"
4.8,230727,"10,000,000+"
4.4,37023,"10,000,000+"
4.2,422244,"50,000,000+"
4.4,98123,"10,000,000+"
4.7,21262,"1,000,000+"
4.3,118253,"10,000,000+"
4.7,141529,"5,000,000+"
4.2,70226,"5,000,000+"
4.3,2251012,"100,000,000+"
4.4,30253,"1,000,000+"
4.1,15763,"1,000,000+"
4.1,84911,"10,000,000+"
4.2,46416,"10,000,000+"
4.5,946926,"50,000,000+"
4.7,7196,"500,000+"
4.6,48256,"1,000,000+"
4.5,6427773,"100,000,000+"
3.1,25825,"5,000,000+"
4.1,55380,"5,000,000+"
3.4,148177,"10,000,000+"
4.4,3715656,"50,000,000+"
4.3,1841061,"50,000,000+"
4.6,101686,"10,000,000+"
4.4,275447,"10,000,000+"
4.3,174755,"10,000,000+"
4.6,4578476,"50,000,000+"
4.2,145353,"10,000,000+"
4.2,1499373,"100,000,000+"
4.5,531458,"5,000,000+"
4.4,3714270,"50,000,000+"
4.2,195558,"10,000,000+"
4.5,29940,"1,000,000+"
4.8,230727,"10,000,000+"
4.4,41975,"1,000,000+"
4.6,216675,"10,000,000+"
4.5,2311785,"10,000,000+"
4.3,165888,"5,000,000+"
4.6,541144,"10,000,000+"
4.4,1107310,"10,000,000+"
4.4,29168,"1,000,000+"
4.5,189773,"5,000,000+"
4.6,337752,"5,000,000+"
4.6,102107,"5,000,000+"
4.6,3093358,"10,000,000+"
4.1,42079,"5,000,000+"
4.5,240416,"5,000,000+"
4.6,32506,"1,000,000+"
4.4,70747,"5,000,000+"
4.7,358817,"10,000,000+"
4.6,15403,"1,000,000+"
4.3,38957,"1,000,000+"
4.5,214777,"5,000,000+"
4.6,100609,"1,000,000+"
4.2,1343866,"10,000,000+"
4.5,168717,"10,000,000+"
4.8,549720,"10,000,000+"
4.1,18996,"1,000,000+"
4.3,25094,"1,000,000+"
4.4,93033,"5,000,000+"
4.0,120592,"10,000,000+"
4.2,187972,"5,000,000+"
4.0,484981,"10,000,000+"
4.2,2055,"100,000+"
4.5,73539,"1,000,000+"
4.7,59017,"1,000,000+"
4.2,5829,"100,000+"
4.4,18621,"100,000+"
4.6,19922,"100,000+"
4.9,21119,"100,000+"
4.4,7412,"100,000+"
4.5,18125,"100,000+"
4.6,10795,"100,000+"
4.2,13004,"100,000+"
4.5,38207,"100,000+"
4.6,9394,"100,000+"
4.6,337913,"5,000,000+"
4.5,4449882,"100,000,000+"
4.4,22429716,"500,000,000+"
4.6,3883589,"100,000,000+"
4.5,14200550,"100,000,000+"
4.6,2719142,"10,000,000+"
4.4,1107197,"10,000,000+"
4.4,3716278,"50,000,000+"
4.3,931595,"10,000,000+"
4.3,165928,"5,000,000+"
4.6,1480189,"10,000,000+"
4.3,2468063,"50,000,000+"
4.3,309176,"5,000,000+"
4.6,807338,"10,000,000+"
4.5,446434,"10,000,000+"
4.5,214819,"5,000,000+"
4.2,522466,"10,000,000+"
4.7,584126,"10,000,000+"
4.3,32551,"500,000+"
4.0,90218,"1,000,000+"
4.4,212524,"5,000,000+"
4.3,2045554,"50,000,000+"
4.6,745684,"5,000,000+"
4.7,416540,"10,000,000+"
4.4,16601,"500,000+"
4.7,59017,"1,000,000+"
4.4,3057481,"50,000,000+"
4.3,224514,"5,000,000+"
4.2,26247,"1,000,000+"
4.4,22430188,"500,000,000+"
4.5,4449910,"100,000,000+"
4.5,14201891,"100,000,000+"
4.5,27725352,"1,000,000,000+"
4.4,6199095,"100,000,000+"
4.3,10493,"1,000,000+"
4.5,148945,"10,000,000+"
4.7,1351771,"10,000,000+"
4.7,1889582,"50,000,000+"
4.6,23136735,"100,000,000+"
4.6,44893888,"100,000,000+"
4.4,7614415,"100,000,000+"
4.4,4067651,"100,000,000+"
4.7,295576,"10,000,000+"
4.6,59907,"5,000,000+"
4.5,10460,"1,000,000+"
4.3,10486018,"500,000,000+"
4.3,8119151,"500,000,000+"
4.3,1295625,"100,000,000+"
4.6,3093932,"10,000,000+"
4.8,230849,"10,000,000+"
4.5,9883367,"100,000,000+"
4.4,5235294,"100,000,000+"
4.5,3198176,"100,000,000+"
4.5,10055521,"100,000,000+"
4.6,4129665,"50,000,000+"
4.6,2158580,"10,000,000+"
4.6,506593,"10,000,000+"
4.6,5419676,"100,000,000+"
4.7,990723,"10,000,000+"
4.5,592504,"50,000,000+"
4.5,21892,"1,000,000+"
4.5,1138239,"50,000,000+"
4.6,9883806,"100,000,000+"
4.5,197540,"10,000,000+"
4.4,74695,"10,000,000+"
4.4,5566889,"100,000,000+"
4.6,2698882,"100,000,000+"
4.7,1535973,"50,000,000+"
4.5,14892469,"500,000,000+"
4.4,8923818,"100,000,000+"
4.6,7674252,"100,000,000+"
4.7,1125438,"10,000,000+"
4.6,29445,"5,000,000+"
